/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/597.jpg=[142, 90, 123, 112, 139, 112, 153, 109, 144, 92, 106, 112, 125, 123, -1, -1, 125, 183, 95, 237, 43, 270, 114, 183, 139, 240, 133, 300, 136, 84, -1, -1, 128, 90, 114, 90]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/594.jpg=[139, 90, 120, 112, 139, 112, 150, 109, 144, 95, 106, 112, 123, 106, -1, -1, 125, 183, 95, 237, 41, 270, 114, 180, 139, 240, 133, 300, 136, 82, -1, -1, 128, 90, 112, 90]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/508.jpg=[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 136, 194, 144, 240, 139, 298, -1, -1, -1, -1, -1, -1, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/215.jpg=[103, 106, 117, 120, 128, 114, 98, 123, -1, -1, 109, 125, 76, 112, 71, 95, 101, 191, 68, 232, 41, 284, 125, 196, 131, 254, 136, 306, 103, 101, 106, 103, -1, -1, 112, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/133.jpg=[109, 103, 112, 117, 95, 112, 82, 136, -1, -1, 128, 125, 87, 144, 49, 147, 101, 188, 68, 232, 41, 281, 128, 194, 133, 246, 139, 303, 106, 98, 114, 101, 106, 95, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/257.jpg=[103, 106, 112, 117, 128, 114, -1, -1, -1, -1, 101, 123, 87, 109, 87, 87, 98, 191, 68, 232, 38, 287, 125, 196, 131, 254, 136, 306, -1, -1, -1, -1, 125, 98, 101, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/336.jpg=[112, 103, 120, 120, 101, 117, 92, 147, 62, 155, 139, 125, 109, 144, 65, 153, 103, 191, 68, 237, 41, 284, 133, 196, 142, 246, 139, 300, 109, 98, 117, 98, -1, -1, 128, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/328.jpg=[112, 103, 120, 123, 101, 120, 87, 144, 54, 139, 139, 125, 101, 139, 57, 136, 103, 188, 71, 235, 41, 284, 133, 194, 139, 246, 139, 303, 109, 98, 117, 98, 109, 95, 128, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/236.jpg=[-1, -1, 112, 120, 128, 114, 82, 92, -1, -1, 95, 123, 87, 109, -1, -1, 101, 191, 68, 232, 41, 284, 125, 196, 131, 254, 136, 306, -1, -1, -1, -1, 125, 101, 101, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/175.jpg=[106, 103, 112, 120, 101, 112, 82, 128, 57, 123, 120, 125, 84, 133, 60, 123, 98, 191, 68, 232, 41, 281, 128, 196, 133, 251, 139, 306, 106, 98, 114, 101, 98, 101, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/211.jpg=[103, 106, 117, 120, 125, 114, 79, 120, -1, -1, 114, 125, 82, 120, 68, 98, 101, 191, 68, 232, 41, 284, 125, 196, 131, 254, 136, 306, 103, 101, 109, 101, -1, -1, 114, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/384.jpg=[109, 103, 117, 114, 95, 117, 106, 155, 128, 185, 139, 112, 142, 150, 139, 183, 112, 183, 84, 232, 43, 278, 142, 183, 144, 237, 142, 295, 106, 101, 112, 101, 103, 101, 120, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/262.jpg=[103, 109, 112, 117, 128, 112, 95, 103, -1, -1, 103, 123, 87, 112, 87, 87, 98, 191, 65, 235, 38, 287, 125, 196, 128, 254, 136, 306, -1, -1, 103, 98, 125, 101, 101, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/27.jpg=[106, 106, 112, 123, 90, 120, 84, 158, 82, 194, 136, 123, 120, 166, 98, 196, 98, 191, 65, 235, 43, 281, 131, 194, 139, 240, 139, 303, 103, 101, 112, 101, 101, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/388.jpg=[106, 103, 117, 117, 95, 120, 112, 155, 133, 185, 136, 114, 142, 147, 142, 183, 112, 183, 87, 229, 46, 278, 142, 185, 142, 232, 142, 295, 103, 101, 112, 98, 101, 101, 120, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/596.jpg=[139, 90, 123, 112, 139, 112, 153, 109, 144, 95, 106, 112, 125, 123, -1, -1, 125, 183, 95, 237, 41, 270, 114, 180, 139, 240, 133, 300, 136, 82, -1, -1, 128, 90, 114, 90]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/549.jpg=[142, 95, 123, 114, 139, 117, 150, 106, 144, 90, 106, 112, 109, 90, -1, -1, 123, 188, 95, 240, 41, 273, 133, 191, 142, 237, 139, 298, 139, 92, -1, -1, 131, 92, 114, 92]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/559.jpg=[139, 92, 123, 114, 139, 114, 150, 109, 147, 95, 106, 112, 123, 106, -1, -1, 125, 185, 95, 240, 41, 270, 114, 183, 142, 237, 136, 300, 136, 90, -1, -1, 131, 92, 117, 92]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/3.jpg=[106, 106, 112, 123, 87, 120, 87, 158, 90, 194, 136, 123, 125, 166, 101, 199, 98, 188, 68, 235, 41, 284, 128, 191, 142, 237, 139, 303, 103, 101, 112, 101, 101, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/164.jpg=[109, 103, 109, 117, 98, 109, 84, 131, 57, 125, 120, 125, 87, 136, 51, 125, 101, 188, 68, 232, 43, 281, 128, 194, 133, 248, 139, 303, 106, 101, 114, 101, 98, 101, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/19.jpg=[106, 106, 112, 123, 87, 120, 84, 158, 84, 196, 136, 123, 120, 166, 98, 199, 98, 191, 65, 235, 43, 284, 131, 194, 139, 240, 139, 303, 103, 101, 112, 101, 98, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/95.jpg=[106, 103, 112, 120, 92, 114, 76, 147, 57, 172, 131, 125, 101, 158, 62, 175, 95, 185, 65, 232, 41, 281, 125, 191, 133, 243, 139, 303, 103, 101, 112, 101, 101, 95, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/522.jpg=[147, 98, 123, 117, 139, 120, 150, 109, 153, 90, 106, 114, 120, 95, -1, -1, 123, 191, 95, 243, 43, 273, 136, 191, 142, 240, 139, 298, 144, 92, -1, -1, 133, 98, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/2.jpg=[106, 106, 112, 123, 87, 120, 87, 161, 90, 194, 136, 123, 125, 166, 101, 199, 98, 188, 68, 235, 41, 287, 128, 191, 142, 237, 139, 303, 103, 101, 112, 101, 98, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/76.jpg=[106, 103, 112, 120, 90, 114, 79, 153, 60, 180, 131, 123, 103, 161, 68, 183, 95, 191, 65, 235, 41, 281, 125, 194, 136, 243, 139, 303, 103, 98, 112, 101, 101, 98, 125, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/138.jpg=[109, 103, 112, 120, 95, 112, 82, 136, 51, 144, 128, 125, 84, 144, 49, 144, 98, 188, 65, 232, 41, 281, 128, 194, 133, 246, 139, 306, 106, 98, 114, 101, 103, 95, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/291.jpg=[103, 103, 117, 117, 109, 114, 95, 114, -1, -1, 123, 123, 92, 123, 82, 98, 98, 191, 65, 235, 38, 287, 125, 199, 128, 254, 136, 306, 103, 101, 109, 101, -1, -1, 117, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/167.jpg=[109, 103, 109, 117, 98, 109, 84, 128, 62, 128, 120, 125, 87, 136, 54, 125, 101, 188, 68, 232, 43, 281, 125, 194, 133, 248, 139, 303, 106, 101, 114, 101, 98, 101, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/143.jpg=[109, 103, 112, 117, 98, 112, 82, 136, 49, 136, 125, 125, 87, 142, 46, 139, 98, 188, 65, 232, 41, 281, 128, 194, 133, 246, 139, 306, 106, 98, 114, 101, 103, 95, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/281.jpg=[-1, -1, 112, 117, 128, 114, -1, -1, -1, -1, 101, 123, 90, 112, 84, 87, 98, 191, 65, 235, 38, 287, 125, 196, 128, 254, 136, 306, -1, -1, -1, -1, 128, 95, 98, 95]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/11.jpg=[106, 106, 112, 123, 87, 123, 87, 161, 87, 194, 136, 123, 120, 166, 98, 199, 98, 188, 65, 235, 43, 284, 131, 194, 139, 237, 139, 303, 103, 101, 112, 101, 98, 98, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/477.jpg=[133, 98, 117, 123, 133, 125, 158, 120, 175, 101, 103, 120, 147, 114, -1, -1, 123, 191, 95, 240, 43, 278, 139, 194, 144, 243, 139, 298, 131, 90, -1, -1, 123, 98, 106, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/489.jpg=[136, 98, 120, 123, 133, 128, 155, 120, 164, 101, 103, 117, 128, 123, -1, -1, 133, 194, 144, 243, 139, 289, 112, 191, 95, 240, -1, -1, 131, 95, -1, -1, 123, 101, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/199.jpg=[106, 103, 117, 120, 114, 114, 84, 120, 76, 112, 117, 125, 79, 123, 62, 103, 98, 191, 68, 235, 41, 284, 125, 196, 131, 254, 136, 306, 106, 101, 112, 101, 98, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/398.jpg=[106, 103, 117, 114, 98, 123, 123, 155, 153, 177, 139, 109, 144, 144, 155, 175, 114, 185, 90, 229, 49, 278, 142, 185, 142, 232, 139, 295, 101, 101, 109, 101, 98, 101, 120, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/72.jpg=[106, 103, 112, 120, 90, 114, 79, 155, 62, 180, 131, 125, 106, 164, 71, 185, 95, 191, 65, 232, 43, 281, 125, 194, 139, 243, 139, 303, 103, 98, 112, 101, 101, 98, 125, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/29.jpg=[106, 106, 112, 123, 87, 120, 84, 158, 82, 194, 136, 123, 117, 166, 98, 194, 98, 191, 65, 232, 43, 284, 128, 194, 139, 240, 139, 303, 103, 101, 112, 101, 98, 101, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/397.jpg=[106, 103, 117, 114, 98, 123, 125, 158, 153, 180, 139, 109, 144, 144, 155, 175, 114, 183, 87, 229, 49, 278, 142, 185, 142, 229, 139, 295, 101, 101, 109, 98, 98, 101, 120, 95]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/78.jpg=[106, 103, 112, 120, 92, 114, 79, 153, 60, 177, 131, 123, 106, 158, 68, 180, 95, 188, 65, 232, 43, 281, 125, 191, 136, 240, 139, 303, 103, 98, 112, 101, 101, 98, 123, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/171.jpg=[109, 103, 112, 117, 101, 112, 82, 128, 57, 125, 120, 125, 84, 136, 54, 123, 98, 188, 68, 232, 43, 281, 125, 194, 133, 248, 139, 303, 106, 98, 114, 101, 98, 101, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/283.jpg=[101, 109, 114, 117, 128, 114, 112, 106, -1, -1, 103, 123, 90, 114, 84, 90, 98, 191, 65, 235, 38, 287, 125, 196, 128, 254, 136, 306, -1, -1, -1, -1, 128, 95, 103, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/504.jpg=[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 136, 194, 144, 243, 139, 298, -1, -1, -1, -1, -1, -1, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/462.jpg=[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 112, 188, 90, 235, 43, 284, -1, -1, -1, -1, -1, -1, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/128.jpg=[109, 103, 112, 117, 95, 112, 79, 142, 49, 153, 128, 125, 87, 144, 49, 150, 98, 188, 65, 232, 41, 284, 128, 194, 133, 246, 139, 303, 106, 98, 114, 101, 106, 92, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/131.jpg=[109, 103, 112, 117, 95, 112, 79, 142, 46, 147, 128, 125, 84, 144, 46, 147, 98, 188, 65, 232, 41, 284, 128, 194, 133, 246, 139, 303, 106, 98, 114, 98, 103, 92, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/200.jpg=[109, 103, 114, 120, 114, 114, 84, 120, 76, 112, 117, 125, 79, 123, 62, 103, 98, 191, 68, 235, 41, 287, 125, 196, 131, 254, 136, 306, 106, 101, 114, 101, 98, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/12.jpg=[106, 106, 112, 123, 87, 120, 87, 158, 84, 196, 136, 125, 120, 166, 101, 199, 98, 188, 65, 235, 43, 284, 131, 194, 139, 237, 139, 303, 103, 101, 112, 101, 98, 98, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/232.jpg=[98, 103, 112, 120, 128, 114, 109, 101, -1, -1, 95, 125, 82, 109, 82, 87, 101, 191, 68, 232, 41, 284, 125, 196, 131, 254, 136, 306, -1, -1, 98, 98, 125, 101, 101, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/599.jpg=[139, 90, 120, 112, 139, 112, 150, 109, 142, 92, 106, 112, 120, 106, -1, -1, 125, 183, 95, 237, 41, 267, 123, 183, 139, 240, 133, 300, 136, 84, -1, -1, 128, 90, 112, 90]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/478.jpg=[136, 95, 117, 123, 131, 128, 153, 123, 172, 106, 103, 120, 144, 114, -1, -1, 123, 191, 95, 240, 43, 278, 139, 194, 144, 243, 139, 298, 131, 90, -1, -1, 123, 98, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/250.jpg=[101, 106, 112, 117, 128, 114, 103, 103, -1, -1, 101, 123, 87, 109, 84, 87, 98, 191, 68, 232, 41, 287, 125, 196, 131, 254, 136, 306, -1, -1, -1, -1, 125, 98, 98, 95]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/180.jpg=[106, 103, 112, 120, 101, 112, 82, 131, 60, 117, 120, 128, 82, 133, 57, 117, 98, 191, 68, 232, 41, 284, 128, 196, 133, 251, 139, 306, 106, 98, 114, 101, 98, 98, 123, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/443.jpg=[123, 103, 117, 120, 109, 131, 153, 133, 194, 128, 128, 109, 155, 125, 185, 128, 117, 188, 92, 237, 49, 281, 139, 188, 142, 243, 139, 298, 117, 101, 120, 95, 109, 103, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/285.jpg=[101, 98, 112, 117, 101, 114, 95, 106, -1, -1, 125, 117, 90, 112, 84, 92, 98, 191, 65, 235, 38, 287, 125, 196, 128, 254, 136, 306, 101, 92, 103, 98, -1, -1, 109, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/290.jpg=[103, 103, 117, 117, 106, 117, 95, 112, -1, -1, 125, 120, 90, 123, 82, 98, 98, 191, 65, 235, 38, 287, 125, 196, 128, 254, 136, 306, 103, 101, 109, 101, -1, -1, 120, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/598.jpg=[142, 90, 123, 112, 139, 112, 153, 109, 144, 95, 106, 112, 123, 123, -1, -1, 125, 183, 95, 237, 43, 270, 114, 180, 139, 240, 133, 300, 136, 82, -1, -1, 128, 90, 114, 90]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/8.jpg=[106, 106, 112, 123, 87, 123, 87, 161, 87, 196, 136, 123, 123, 166, 101, 199, 98, 188, 68, 232, 43, 284, 131, 194, 139, 237, 139, 303, 103, 101, 112, 101, 98, 98, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/264.jpg=[103, 109, 112, 117, 128, 114, 92, 103, -1, -1, 101, 123, 87, 109, 87, 87, 98, 191, 65, 235, 38, 287, 125, 196, 131, 254, 136, 306, -1, -1, -1, -1, 128, 98, 101, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/539.jpg=[144, 101, 123, 117, 139, 117, 150, 109, 147, 90, 109, 114, 128, 109, -1, -1, 123, 188, 95, 240, 41, 273, 136, 191, 142, 237, 139, 298, 142, 95, -1, -1, 133, 98, 120, 95]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/309.jpg=[109, 106, 117, 123, 106, 120, 82, 133, 73, 109, 123, 125, 84, 128, 65, 112, 101, 191, 65, 235, 41, 287, 128, 196, 131, 251, 136, 303, 109, 101, 114, 101, 112, 95, 123, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/179.jpg=[106, 103, 112, 120, 101, 112, 82, 131, 62, 120, 120, 125, 82, 131, 54, 117, 98, 191, 68, 232, 41, 284, 125, 196, 133, 251, 139, 306, 106, 98, 114, 101, 98, 101, 123, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/557.jpg=[142, 95, 123, 114, 139, 114, 150, 109, 147, 95, 106, 112, 123, 106, -1, -1, 125, 185, 95, 240, 41, 270, 114, 183, 142, 237, 136, 300, 139, 92, -1, -1, 131, 92, 117, 92]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/55.jpg=[106, 106, 112, 123, 90, 117, 82, 155, 68, 191, 133, 125, 109, 166, 92, 183, 95, 188, 65, 232, 43, 281, 128, 191, 136, 240, 139, 303, 106, 101, 114, 101, 101, 98, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/450.jpg=[123, 98, 120, 117, 109, 128, 150, 133, 191, 123, 131, 109, 158, 123, 185, 123, 120, 188, 95, 237, 49, 281, 139, 185, 142, 243, 139, 298, 120, 98, 123, 95, 109, 103, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/253.jpg=[101, 109, 112, 117, 128, 114, 92, 106, -1, -1, 101, 123, 87, 112, 87, 90, 98, 191, 68, 232, 41, 287, 125, 196, 131, 254, 136, 306, -1, -1, -1, -1, 125, 98, 101, 95]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/326.jpg=[112, 103, 120, 123, 101, 120, 84, 142, 54, 136, 136, 125, 92, 139, 60, 133, 103, 188, 68, 235, 41, 284, 133, 194, 139, 246, 136, 300, 109, 101, 117, 101, 109, 95, 128, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/273.jpg=[106, 109, 112, 117, 128, 114, 95, 101, -1, -1, 101, 123, 90, 112, 87, 84, 98, 191, 65, 235, 38, 287, 125, 196, 128, 254, 136, 306, -1, -1, -1, -1, 128, 95, 101, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/219.jpg=[101, 109, 114, 120, 125, 114, 103, 120, -1, -1, 101, 125, 76, 109, 71, 87, 101, 191, 68, 232, 41, 284, 125, 196, 131, 254, 136, 306, -1, -1, 106, 103, 125, 101, 103, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/36.jpg=[106, 106, 112, 123, 90, 120, 84, 158, 76, 196, 133, 123, 117, 164, 95, 194, 95, 191, 62, 232, 43, 281, 128, 194, 139, 240, 139, 303, 103, 101, 112, 101, 101, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/451.jpg=[125, 101, 120, 117, 109, 128, 150, 133, 191, 120, 131, 109, 158, 123, 185, 120, 117, 188, 95, 237, 49, 278, 139, 185, 144, 240, 139, 295, 120, 98, 123, 95, 112, 103, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/417.jpg=[106, 101, 117, 117, 101, 125, 128, 147, 144, 150, 131, 109, 153, 142, 183, 164, 117, 177, 90, 232, 49, 278, 139, 175, 144, 226, 142, 295, 103, 98, 112, 95, 98, 101, 120, 95]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/514.jpg=[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 136, 191, 144, 237, 139, 298, -1, -1, -1, -1, -1, -1, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/217.jpg=[103, 106, 114, 120, 128, 114, 98, 123, -1, -1, 106, 125, 79, 112, 71, 95, 101, 191, 68, 232, 41, 284, 125, 196, 131, 254, 136, 306, 106, 101, 106, 103, 125, 98, 109, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/568.jpg=[139, 92, 123, 114, 139, 114, 150, 106, 147, 92, 106, 112, 123, 106, -1, -1, 125, 185, 95, 237, 41, 270, 114, 183, 142, 240, 136, 300, 133, 87, -1, -1, 125, 90, -1, -1]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/82.jpg=[106, 103, 112, 120, 90, 114, 76, 153, 57, 177, 131, 125, 103, 158, 62, 180, 95, 185, 65, 232, 41, 281, 125, 191, 136, 243, 139, 303, 103, 98, 112, 101, 101, 98, 125, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/546.jpg=[142, 98, 123, 117, 139, 117, 150, 109, 147, 92, 109, 114, 128, 109, -1, -1, 125, 188, 95, 240, 41, 273, 133, 191, 142, 237, 139, 298, 139, 92, -1, -1, 131, 92, 117, 92]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/367.jpg=[112, 103, 120, 114, 95, 117, 95, 155, 101, 185, 142, 114, 133, 153, 117, 183, 109, 188, 76, 235, 43, 281, 139, 191, 144, 240, 142, 298, 106, 101, 114, 98, 106, 101, 125, 98]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/49.jpg=[106, 106, 112, 123, 90, 120, 82, 158, 71, 191, 133, 125, 112, 166, 84, 191, 95, 188, 65, 232, 43, 281, 128, 191, 139, 240, 139, 303, 103, 101, 114, 101, 101, 98, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/148.jpg=[109, 103, 112, 117, 95, 112, 82, 136, 43, 136, 125, 125, 84, 139, 43, 136, 98, 188, 68, 232, 41, 281, 128, 194, 133, 246, 139, 306, 106, 98, 114, 101, 103, 95, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/603.jpg=[139, 90, 120, 112, 139, 112, 150, 106, 139, 95, 106, 112, 117, 103, -1, -1, 125, 185, 98, 237, 41, 267, 114, 180, 139, 240, 133, 300, 133, 82, -1, -1, 125, 90, 112, 90]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/198.jpg=[106, 103, 117, 120, 114, 114, 84, 120, 79, 112, 117, 125, 79, 123, 62, 103, 98, 191, 68, 235, 41, 284, 125, 196, 131, 254, 136, 306, 106, 101, 112, 101, 98, 98, 123, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/305.jpg=[109, 103, 117, 120, 106, 117, 84, 128, 73, 109, 120, 125, 84, 128, 68, 106, 101, 191, 65, 235, 38, 287, 128, 196, 131, 251, 136, 303, 109, 101, 114, 103, 106, 95, 123, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/595.jpg=[139, 90, 123, 112, 139, 112, 153, 109, 144, 95, 106, 112, 123, 106, -1, -1, 125, 183, 95, 237, 41, 270, 114, 180, 139, 240, 133, 300, 136, 82, -1, -1, 128, 90, 114, 90]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/404.jpg=[106, 103, 117, 117, 98, 125, 128, 155, 164, 175, 133, 109, 147, 139, 161, 169, 114, 183, 90, 229, 49, 278, 142, 183, 144, 229, 139, 295, 101, 101, 109, 101, 98, 101, 120, 95]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/237.jpg=[-1, -1, 112, 120, 128, 114, -1, -1, -1, -1, 95, 123, 76, 82, 87, 84, 98, 191, 68, 232, 41, 284, 125, 196, 131, 254, 136, 306, -1, -1, -1, -1, 128, 101, 101, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/190.jpg=[109, 103, 112, 120, 101, 114, 82, 125, 65, 112, 120, 125, 79, 131, 60, 106, 98, 191, 68, 235, 41, 284, 125, 196, 133, 251, 139, 306, 106, 98, 114, 101, 98, 98, 123, 103]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/16.jpg=[106, 106, 112, 123, 87, 123, 87, 158, 84, 196, 136, 123, 120, 166, 98, 199, 98, 188, 65, 235, 43, 284, 128, 194, 139, 240, 139, 303, 103, 101, 112, 101, 98, 101, 125, 101]
/home/mikhail/Anton_trash/golf_project/tesst_line_reg/imgs/13.jpg=[106, 106, 112, 123, 87, 120, 87, 158, 84, 196, 136, 123, 123, 166, 98, 199, 98, 188, 65, 235, 43, 284, 131, 194, 139, 240, 139, 303, 103, 101, 112, 101, 98, 98, 125, 101]
